,Date,Original premiere,Directors,Normalised title,Composer,Multiple bill,Season,Title_Language,Occasion,Production_Language,Dutch,German,Title_Language_GLM,Dutch_Title,German_Title
1707,1913-01-04,1907,Henry Fontaine,Christ'l,Georg Jarno,False,1912-1913,Unk,N,other,False,False,other,False,False
1708,1913-01-05,?,Henry Fontaine,Het Minnebrugje,Arthur Van Oost,False,1912-1913,NL,N,Dutch,True,False,Dutch,True,False
1709,1913-01-05,1881,Henry Fontaine,Hoffmann's Vertellingen,Jacques Offenbach,False,1912-1913,NL,N,other,False,False,Dutch,True,False
1710,1913-01-09,1912,Henry Fontaine,Studentenliefde,Jan Broeckx,False,1912-1913,NL,N,Dutch,True,False,Dutch,True,False
1711,1913-01-11,1845,Henry Fontaine,Tannhauser,Richard Wagner,False,1912-1913,Unk,N,German,False,True,other,False,False
1712,1913-01-12,1858,Henry Fontaine,Orpheus' Dood,Jacques Offenbach,False,1912-1913,NL,N,other,False,False,Dutch,True,False
1713,1913-01-12,1907,Henry Fontaine,Christ'l,Georg Jarno,False,1912-1913,Unk,N,other,False,False,other,False,False
1714,1913-01-16,1896,Henry Fontaine,Herbergprinses,Jan Blockx,False,1912-1913,NL,N,Dutch,True,False,Dutch,True,False
1715,1913-01-19,1847,Henry Fontaine,Martha,Friedrich von Flotow,False,1912-1913,Unk,N,German,False,True,other,False,False
1716,1913-01-19,1845,Henry Fontaine,Tannhauser,Richard Wagner,False,1912-1913,Unk,N,German,False,True,other,False,False
1717,1913-01-21,1907,Henry Fontaine,Christ'l,Georg Jarno,False,1912-1913,Unk,N,other,False,False,other,False,False
1718,1913-01-26,1908,Henry Fontaine,Pinksternacht,Maurits Sabbe,False,1912-1913,NL,N,Dutch,True,False,Dutch,True,False
1719,1913-01-26,1907,Henry Fontaine,Christ'l,Georg Jarno,False,1912-1913,Unk,N,other,False,False,other,False,False
1720,1913-01-30,?,Henry Fontaine,De Smid van den Vrede,J.J.B. Schrey,False,1912-1913,NL,G,Dutch,True,False,Dutch,True,False
1721,1913-02-01,1907,Henry Fontaine,De Lustige Boer,Leo Fall,False,1912-1913,NL,N,German,False,True,Dutch,True,False
1722,1913-02-02,?,Henry Fontaine,De Smid van den Vrede,J.J.B. Schrey,False,1912-1913,NL,N,Dutch,True,False,Dutch,True,False
1723,1913-02-03,1881,Henry Fontaine,Hoffmann's Vertellingen,Jacques Offenbach,False,1912-1913,NL,N,other,False,False,Dutch,True,False
1724,1913-02-04,1896,Henry Fontaine,Herbergprinses,Jan Blockx,False,1912-1913,NL,N,Dutch,True,False,Dutch,True,False
1725,1913-02-04,1912,Henry Fontaine,Studentenliefde,Jan Broeckx,False,1912-1913,NL,N,Dutch,True,False,Dutch,True,False
1726,1913-02-06,?,Henry Fontaine,De Smid van den Vrede,J.J.B. Schrey,False,1912-1913,NL,N,Dutch,True,False,Dutch,True,False
1727,1912-02-08,1908,Henry Fontaine,Pinksternacht,Maurits Sabbe,False,1911-1912,NL,G,Dutch,True,False,Dutch,True,False
1728,1912-02-08,1913,Henry Fontaine,Elsje Zevenschoon,Mario Van Overeem,False,1911-1912,NL,G,Dutch,True,False,Dutch,True,False
1729,1912-02-09,1881,Henry Fontaine,Hoffmann's Vertellingen,Jacques Offenbach,False,1911-1912,NL,N,other,False,False,Dutch,True,False
1730,1913-01-11,1869,Henry Fontaine,Het Rijngoud,Richard Wagner,False,1912-1913,NL,G,German,False,True,Dutch,True,False
1731,1913-02-13,1845,Henry Fontaine,Tannhauser,Richard Wagner,False,1912-1913,Unk,N,German,False,True,other,False,False
1732,1913-01-15,1911,Henry Fontaine,Alpenlied,Wilhelm Kienzl,False,1912-1913,NL,N,German,False,True,Dutch,True,False
1733,1913-02-16,1913,Henry Fontaine,Elsje Zevenschoon,Mario Van Overeem,False,1912-1913,NL,N,Dutch,True,False,Dutch,True,False
1734,1913-02-16,1847,Henry Fontaine,Martha,Friedrich von Flotow,False,1912-1913,Unk,N,German,False,True,other,False,False
1735,1913-02-18,1869,Henry Fontaine,Het Rijngoud,Richard Wagner,False,1912-1913,NL,N,German,False,True,Dutch,True,False
1736,1913-02-20,1845,Henry Fontaine,Tannhauser,Richard Wagner,False,1912-1913,Unk,N,German,False,True,other,False,False
1737,1913-02-22,1913,Henry Fontaine,Elsje Zevenschoon,Mario Van Overeem,False,1912-1913,NL,N,Dutch,True,False,Dutch,True,False
1738,1913-02-22,1908,Henry Fontaine,Pinksternacht,Maurits Sabbe,False,1912-1913,NL,N,Dutch,True,False,Dutch,True,False
1739,1913-02-23,?,Henry Fontaine,De Smid van den Vrede,J.J.B. Schrey,False,1912-1913,NL,N,Dutch,True,False,Dutch,True,False
1740,1913-02-27,1845,Henry Fontaine,Tannhauser,Richard Wagner,False,1912-1913,Unk,N,German,False,True,other,False,False
1741,1913-03-01,1907,Henry Fontaine,De Lustige Boer,Leo Fall,False,1912-1913,NL,N,German,False,True,Dutch,True,False
1742,1913-03-02,1912,Henry Fontaine,Studentenliefde,Jan Broeckx,False,1912-1913,NL,N,Dutch,True,False,Dutch,True,False
1743,1913-03-02,1896,Henry Fontaine,Herbergprinses,Jan Blockx,False,1912-1913,NL,N,Dutch,True,False,Dutch,True,False
1744,1913-03-06,1911,Henry Fontaine,Alpenlied,Wilhelm Kienzl,False,1912-1913,NL,N,German,False,True,Dutch,True,False
1745,1913-03-08,1869,Henry Fontaine,Het Rijngoud,Richard Wagner,False,1912-1913,NL,N,German,False,True,Dutch,True,False
1746,1913-03-09,1911,Henry Fontaine,Alpenlied,Wilhelm Kienzl,False,1912-1913,NL,N,German,False,True,Dutch,True,False
1747,1913-03-09,1901,Henry Fontaine,De Bruid der Zee,Jan Blockx,False,1912-1913,NL,N,Dutch,True,False,Dutch,True,False
1748,1913-03-11,?,Henry Fontaine,De Smid van den Vrede,J.J.B. Schrey,False,1912-1913,NL,N,Dutch,True,False,Dutch,True,False
1749,1913-03-15,1911,Henry Fontaine,De Juweelen der Madonna,Ermanno Wolf-Ferrari,False,1912-1913,NL,G,other,False,False,Dutch,True,False
1750,1913-03-16,1912,Henry Fontaine,Studentenliefde,Jan Broeckx,False,1912-1913,NL,N,Dutch,True,False,Dutch,True,False
1751,1913-03-16,1911,Henry Fontaine,De Juweelen der Madonna,Ermanno Wolf-Ferrari,False,1912-1913,NL,N,other,False,False,Dutch,True,False
1752,1913-03-20,1911,Henry Fontaine,De Juweelen der Madonna,Ermanno Wolf-Ferrari,False,1912-1913,NL,N,other,False,False,Dutch,True,False
1753,1913-03-22,1911,Henry Fontaine,Tycho-Brahe,Jef Van Hoof,False,1912-1913,Unk,N,other,False,False,other,False,False
1754,1913-03-22,1858,Henry Fontaine,Orpheus' Dood,Jacques Offenbach,False,1912-1913,NL,N,other,False,False,Dutch,True,False
1755,1913-03-23,1911,Henry Fontaine,De Juweelen der Madonna,Ermanno Wolf-Ferrari,False,1912-1913,NL,N,other,False,False,Dutch,True,False
1756,1913-03-23,1911,Henry Fontaine,Tycho-Brahe,Jef Van Hoof,False,1912-1913,Unk,N,other,False,False,other,False,False
1757,1913-03-24,1907,Henry Fontaine,De Lustige Boer,Leo Fall,False,1912-1913,NL,N,German,False,True,Dutch,True,False
1758,1913-03-25,1911,Henry Fontaine,De Juweelen der Madonna,Ermanno Wolf-Ferrari,False,1912-1913,NL,N,other,False,False,Dutch,True,False
1759,1913-03-27,1911,Henry Fontaine,De Juweelen der Madonna,Ermanno Wolf-Ferrari,False,1912-1913,NL,N,other,False,False,Dutch,True,False
1760,1913-03-29,1845,Henry Fontaine,Tannhauser,Richard Wagner,False,1912-1913,Unk,N,German,False,True,other,False,False
1761,1913-03-30,?,Henry Fontaine,Het Minnebrugje,Arthur Van Oost,False,1912-1913,NL,N,Dutch,True,False,Dutch,True,False
1762,1913-03-30,1881,Henry Fontaine,Hoffmann's Vertellingen,Jacques Offenbach,False,1912-1913,NL,N,other,False,False,Dutch,True,False
1763,1913-04-01,1911,Henry Fontaine,Tycho-Brahe,Jef Van Hoof,False,1912-1913,Unk,N,other,False,False,other,False,False
1764,1913-04-01,1911,Henry Fontaine,Alpenlied,Wilhelm Kienzl,False,1912-1913,NL,N,German,False,True,Dutch,True,False
1765,1913-04-03,1911,Henry Fontaine,De Juweelen der Madonna,Ermanno Wolf-Ferrari,False,1912-1913,NL,N,other,False,False,Dutch,True,False
1766,1913-10-04,1843,Henry Fontaine,De Vliegende Hollander,Richard Wagner,False,1913-1914,NL,G,German,False,True,Dutch,True,False
1767,1913-10-05,?,Henry Fontaine,Heibieke,Edward Verheyden,False,1913-1914,Unk,N,Dutch,True,False,other,False,False
1768,1913-10-05,1899,Henry Fontaine,Quinten Massijs,Emile Wambach,False,1913-1914,Unk,N,Dutch,True,False,other,False,False
1769,1913-10-08,1907,Henry Fontaine,Die Liebe Wacht,Robert de Flers & Gaston Arman de Caillavet,False,1913-1914,DUI,N,other,False,False,German,False,True
1770,1913-10-09,1843,Henry Fontaine,De Vliegende Hollander,Richard Wagner,False,1913-1914,NL,N,other,False,False,Dutch,True,False
1771,1913-10-11,1881,Henry Fontaine,Hoffmann's Vertellingen,Jacques Offenbach,False,1913-1914,NL,G,other,False,False,Dutch,True,False
1772,1913-10-12,1912,Henry Fontaine,De Heilige,Jan Rijken,False,1913-1914,NL,N,Dutch,True,False,Dutch,True,False
1773,1913-10-12,1882,Henry Fontaine,De Bedelstudent,Carl Millöcker,False,1913-1914,NL,N,German,False,True,Dutch,True,False
1774,1913-10-15,1862,Henry Fontaine,Het Kind,Peter Cornelius,False,1913-1914,NL,N,German,False,True,Dutch,True,False
1775,1913-10-16,1882,Henry Fontaine,De Bedelstudent,Carl Millöcker,False,1913-1914,NL,N,German,False,True,Dutch,True,False
1776,1913-10-18,1899,Henry Fontaine,Quinten Massijs,Emile Wambach,False,1913-1914,Unk,G,Dutch,True,False,other,False,False
1777,1913-10-18,?,Henry Fontaine,Heibieke,Edward Verheyden,False,1913-1914,Unk,G,Dutch,True,False,other,False,False
1778,1913-10-19,?,Henry Fontaine,Het Minnebrugje,Arthur Van Oost,False,1913-1914,NL,N,Dutch,True,False,Dutch,True,False
1779,1913-10-19,1843,Henry Fontaine,De Vliegende Hollander,Richard Wagner,False,1913-1914,NL,N,other,False,False,Dutch,True,False
1780,1913-10-23,1847,Henry Fontaine,Martha,Friedrich von Flotow,False,1913-1914,Unk,N,German,False,True,other,False,False
1781,1913-10-25,1845,Henry Fontaine,Tannhauser,Richard Wagner,False,1913-1914,Unk,G,German,False,True,other,False,False
1782,1913-10-26,1912,Henry Fontaine,De Heilige,Jan Rijken,False,1913-1914,NL,N,Dutch,True,False,Dutch,True,False
1783,1913-10-26,1882,Henry Fontaine,De Bedelstudent,Carl Millöcker,False,1913-1914,NL,N,German,False,True,Dutch,True,False
1784,1913-10-28,1899,Henry Fontaine,Quinten Massijs,Emile Wambach,False,1913-1914,Unk,N,Dutch,True,False,other,False,False
1785,1913-10-28,?,Henry Fontaine,Heibieke,Edward Verheyden,False,1913-1914,Unk,N,Dutch,True,False,other,False,False
1786,1913-10-30,1821,Henry Fontaine,De Vrijschutter,Carl Maria von Weber,False,1913-1914,NL,G,German,False,True,Dutch,True,False
1787,1913-11-01,1847,Henry Fontaine,Martha,Friedrich von Flotow,False,1913-1914,Unk,N,German,False,True,other,False,False
1788,1913-11-01,1882,Henry Fontaine,De Bedelstudent,Carl Millöcker,False,1913-1914,NL,N,German,False,True,Dutch,True,False
1789,1913-11-02,?,Henry Fontaine,Het Minnebrugje,Arthur Van Oost,False,1913-1914,NL,N,Dutch,True,False,Dutch,True,False
1790,1913-11-02,1881,Henry Fontaine,Hoffmann's Vertellingen,Jacques Offenbach,False,1913-1914,NL,N,other,False,False,Dutch,True,False
1791,1913-11-06,1845,Henry Fontaine,Tannhauser,Richard Wagner,False,1913-1914,Unk,N,German,False,True,other,False,False
1792,1913-11-08,1879,Henry Fontaine,Onegin,Pyotr Tchaikovsky,False,1913-1914,Unk,G,other,False,False,other,False,False
1793,1913-11-09,1821,Henry Fontaine,De Vrijschutter,Carl Maria von Weber,False,1913-1914,NL,N,German,False,True,Dutch,True,False
1794,1913-11-09,?,Henry Fontaine,Heibieke,Edward Verheyden,False,1913-1914,Unk,N,Dutch,True,False,other,False,False
1795,1913-11-13,1879,Henry Fontaine,Onegin,Pyotr Tchaikovsky,False,1913-1914,Unk,N,other,False,False,other,False,False
1796,1913-11-15,1821,Henry Fontaine,De Vrijschutter,Carl Maria von Weber,False,1913-1914,NL,G,German,False,True,Dutch,True,False
1797,1913-11-16,1882,Henry Fontaine,De Bedelstudent,Carl Millöcker,False,1913-1914,NL,N,German,False,True,Dutch,True,False
1798,1913-11-16,1845,Henry Fontaine,Tannhauser,Richard Wagner,False,1913-1914,Unk,N,German,False,True,other,False,False
1799,1913-11-20,1843,Henry Fontaine,De Vliegende Hollander,Richard Wagner,False,1913-1914,NL,N,German,False,True,Dutch,True,False
1800,1913-11-22,1889,Henry Fontaine,Shylock,Gabriel Fauré,False,1913-1914,Unk,G,other,False,False,other,False,False
1801,1913-11-23,?,Henry Fontaine,Het Minnebrugje,Arthur Van Oost,False,1913-1914,NL,N,Dutch,True,False,Dutch,True,False
1802,1913-11-23,1879,Henry Fontaine,Onegin,Pyotr Tchaikovsky,False,1913-1914,Unk,N,other,False,False,other,False,False
1803,1913-11-27,1889,Henry Fontaine,Shylock,Gabriel Fauré,False,1913-1914,Unk,N,other,False,False,other,False,False
1804,1913-11-29,?,Henry Fontaine,Peterke en Meterke,Henry George D'hoedt,False,1913-1914,NL,G,Dutch,True,False,Dutch,True,False
1805,1913-11-29,1911,Henry Fontaine,Graaf Chabert,Hermann Wolfgang von Waltershausen,False,1913-1914,NL,G,German,False,True,Dutch,True,False
1806,1913-11-30,1847,Henry Fontaine,Martha,Friedrich von Flotow,False,1913-1914,Unk,N,German,False,True,other,False,False
1807,1913-11-30,1882,Henry Fontaine,De Bedelstudent,Carl Millöcker,False,1913-1914,NL,N,German,False,True,Dutch,True,False
1808,1913-12-04,1911,Henry Fontaine,Graaf Chabert,Hermann Wolfgang von Waltershausen,False,1913-1914,NL,N,German,False,True,Dutch,True,False
1809,1913-12-04,?,Henry Fontaine,Peterke en Meterke,Henry George D'hoedt,False,1913-1914,NL,N,Dutch,True,False,Dutch,True,False
1810,1913-12-04,1881,Henry Fontaine,Hoffmann's Vertellingen,Jacques Offenbach,False,1913-1914,NL,N,other,False,False,Dutch,True,False
1811,1913-12-06,1791,Henry Fontaine,De Tooverfluit,Wolfgang Amadeus Mozart,False,1913-1914,NL,G,German,False,True,Dutch,True,False
1812,1913-12-07,1889,Henry Fontaine,Shylock,Gabriel Fauré,False,1913-1914,Unk,N,other,False,False,other,False,False
1813,1913-12-07,?,Henry Fontaine,Peterke en Meterke,Henry George D'hoedt,False,1913-1914,NL,N,Dutch,True,False,Dutch,True,False
1814,1913-12-09,1882,Henry Fontaine,De Bedelstudent,Carl Millöcker,False,1913-1914,NL,N,German,False,True,Dutch,True,False
1815,1913-12-11,1879,Henry Fontaine,Onegin,Pyotr Tchaikovsky,False,1913-1914,Unk,N,other,False,False,other,False,False
1816,1913-12-13,1911,Henry Fontaine,De Juweelen der Madonna,Ermanno Wolf-Ferrari,False,1913-1914,NL,G,other,False,False,Dutch,True,False
1817,1913-12-14,1907,Henry Fontaine,De Lustige Boer,Leo Fall,False,1913-1914,NL,N,German,False,True,Dutch,True,False
1818,1913-12-14,1791,Henry Fontaine,De Tooverfluit,Wolfgang Amadeus Mozart,False,1913-1914,NL,N,German,False,True,Dutch,True,False
1819,1913-12-14,?,Henry Fontaine,Peterke en Meterke,Henry George D'hoedt,False,1913-1914,NL,N,Dutch,True,False,Dutch,True,False
1820,1913-12-20,1782,Henry Fontaine,De Barbier van Sevilla,Giovanni Paisiello,False,1913-1914,NL,G,other,False,False,Dutch,True,False
1821,1913-12-21,1889,Henry Fontaine,Shylock,Gabriel Fauré,False,1913-1914,Unk,N,other,False,False,other,False,False
1822,1913-12-21,1911,Henry Fontaine,Graaf Chabert,Hermann Wolfgang von Waltershausen,False,1913-1914,NL,N,German,False,True,Dutch,True,False
1823,1913-12-23,1911,Henry Fontaine,De Juweelen der Madonna,Ermanno Wolf-Ferrari,False,1913-1914,NL,G,other,False,False,Dutch,True,False
1824,1913-12-25,1821,Henry Fontaine,De Vrijschutter,Carl Maria von Weber,False,1913-1914,NL,N,German,False,True,Dutch,True,False
1825,1913-12-25,1882,Henry Fontaine,De Bedelstudent,Carl Millöcker,False,1913-1914,NL,N,German,False,True,Dutch,True,False
1826,1913-12-27,1911,Henry Fontaine,Graaf Chabert,Hermann Wolfgang von Waltershausen,False,1913-1914,NL,G,German,False,True,Dutch,True,False
1827,1913-12-28,1847,Henry Fontaine,Martha,Friedrich von Flotow,False,1913-1914,Unk,N,German,False,True,other,False,False
1828,1913-12-28,1782,Henry Fontaine,De Barbier van Sevilla,Giovanni Paisiello,False,1913-1914,NL,N,other,False,False,Dutch,True,False
1829,1913-12-30,1843,Henry Fontaine,De Vliegende Hollander,Richard Wagner,False,1913-1914,NL,N,German,False,True,Dutch,True,False
1830,1914-01-01,?,Henry Fontaine,Peterke en Meterke,Henry George D'hoedt,False,1913-1914,NL,N,Dutch,True,False,Dutch,True,False
1831,1914-01-01,1907,Henry Fontaine,De Lustige Boer,Leo Fall,False,1913-1914,NL,N,German,False,True,Dutch,True,False
1832,1914-01-03,1881,Henry Fontaine,Hoffmann's Vertellingen,Jacques Offenbach,False,1913-1914,NL,N,other,False,False,Dutch,True,False
1833,1914-01-04,1911,Henry Fontaine,De Juweelen der Madonna,Ermanno Wolf-Ferrari,False,1913-1914,NL,N,other,False,False,Dutch,True,False
1834,1914-01-04,?,Henry Fontaine,Heibieke,Edward Verheyden,False,1913-1914,Unk,N,Dutch,True,False,other,False,False
1835,1914-01-05,1874,Henry Fontaine,De Walkure,Richard Wagner,False,1913-1914,NL,G,German,False,True,Dutch,True,False
1836,1914-01-06,1874,Henry Fontaine,De Walkure,Richard Wagner,False,1913-1914,NL,G,German,False,True,Dutch,True,False
1837,1914-01-08,1911,Henry Fontaine,De Juweelen der Madonna,Ermanno Wolf-Ferrari,False,1913-1914,NL,N,other,False,False,Dutch,True,False
1838,1914-01-10,1843,Henry Fontaine,De Vliegende Hollander,Richard Wagner,False,1913-1914,NL,N,other,False,False,Dutch,True,False
1839,1914-01-11,1911,Henry Fontaine,Graaf Chabert,Hermann Wolfgang von Waltershausen,False,1913-1914,NL,N,German,False,True,Dutch,True,False
1840,1914-01-11,1907,Henry Fontaine,Christ'l,Georg Jarno,False,1913-1914,Unk,N,other,False,False,other,False,False
1841,1914-01-13,1874,Henry Fontaine,De Walkure,Richard Wagner,False,1913-1914,NL,N,German,False,True,Dutch,True,False
1842,1914-01-15,1911,Henry Fontaine,De Juweelen der Madonna,Ermanno Wolf-Ferrari,False,1913-1914,NL,N,other,False,False,Dutch,True,False
1843,1914-01-17,1826,Henry Fontaine,Oberon,Carl Maria von Weber,False,1913-1914,Unk,G,other,False,False,other,False,False
1844,1914-01-18,1821,Henry Fontaine,De Vrijschutter,Carl Maria von Weber,False,1913-1914,NL,N,German,False,True,Dutch,True,False
1845,1914-01-18,1907,Henry Fontaine,Christ'l,Georg Jarno,False,1913-1914,Unk,N,other,False,False,other,False,False
1846,1914-01-22,1826,Henry Fontaine,Oberon,Carl Maria von Weber,False,1913-1914,Unk,N,other,False,False,other,False,False
1847,1914-01-24,1791,Henry Fontaine,De Tooverfluit,Wolfgang Amadeus Mozart,False,1913-1914,NL,N,German,False,True,Dutch,True,False
1848,1914-01-26,1911,Henry Fontaine,Graaf Chabert,Hermann Wolfgang von Waltershausen,False,1913-1914,NL,N,German,False,True,Dutch,True,False
1849,1914-01-26,1881,Henry Fontaine,Hoffmann's Vertellingen,Jacques Offenbach,False,1913-1914,NL,N,other,False,False,Dutch,True,False
1850,1914-01-27,1911,Henry Fontaine,De Juweelen der Madonna,Ermanno Wolf-Ferrari,False,1913-1914,NL,N,other,False,False,Dutch,True,False
1851,1914-01-31,1814,Henry Fontaine,Alcea,August Dupont,False,1913-1914,Unk,G,Dutch,True,False,other,False,False
1852,1914-02-01,1821,Henry Fontaine,De Vrijschutter,Carl Maria von Weber,False,1913-1914,NL,N,German,False,True,Dutch,True,False
1853,1914-02-01,1826,Henry Fontaine,Oberon,Carl Maria von Weber,False,1913-1914,Unk,N,other,False,False,other,False,False
1854,1914-02-05,1911,Henry Fontaine,Graaf Chabert,Hermann Wolfgang von Waltershausen,False,1913-1914,NL,N,German,False,True,Dutch,True,False
1855,1914-02-05,?,Henry Fontaine,Peterke en Meterke,Henry George D'hoedt,False,1913-1914,NL,N,Dutch,True,False,Dutch,True,False
1856,1914-02-07,?,Henry Fontaine,Het Minnebrugje,Arthur Van Oost,False,1913-1914,NL,N,Dutch,True,False,Dutch,True,False
1857,1914-02-07,1881,Henry Fontaine,Hoffmann's Vertellingen,Jacques Offenbach,False,1913-1914,NL,N,other,False,False,Dutch,True,False
1858,1914-02-08,1814,Henry Fontaine,Alcea,August Dupont,False,1913-1914,Unk,N,Dutch,True,False,other,False,False
1859,1914-02-08,1882,Henry Fontaine,De Bedelstudent,Carl Millöcker,False,1913-1914,NL,N,German,False,True,Dutch,True,False
1860,1914-02-10,1847,Henry Fontaine,Martha,Friedrich von Flotow,False,1913-1914,Unk,N,German,False,True,other,False,False
1861,1914-02-15,1896,Henry Fontaine,Herbergprinses,Jan Blockx,False,1913-1914,NL,N,Dutch,True,False,Dutch,True,False
1862,1914-02-15,?,Henry Fontaine,Het Minnebrugje,Arthur Van Oost,False,1913-1914,NL,N,Dutch,True,False,Dutch,True,False
1863,1914-02-17,1903,Henry Fontaine,Het Lied van Heer Halewijn,Albert Dupuis,False,1913-1914,NL,N,other,False,False,Dutch,True,False
1864,1914-02-17,?,Henry Fontaine,Heibieke,Edward Verheyden,False,1913-1914,Unk,N,Dutch,True,False,other,False,False
1865,1914-02-21,1911,Henry Fontaine,De Juweelen der Madonna,Ermanno Wolf-Ferrari,False,1913-1914,NL,N,other,False,False,Dutch,True,False
